,uniq_id,product_name,main_category,tokenized_description,cleaned_description,nb_tokens,nb_char
629,9d3ca83f7017d6e9e129964e88503ff0,Kushies baby Baby Girl's Shrug,Baby Care,"['shrug', 'pattern', 'occasion', 'casual', 'shrug', 'full', 'fabric', 'pattern', 'shrug']",shrug pattern occasion casual shrug full fabric pattern shrug,9,61
630,d774c05556d3de1f991d1a46e204a0ad,Wow! Baby Girl's Gathered Yellow Dress,Baby Care,"['wow', 'yellow', 'dress', 'summer', 'frock', 'front', 'open', 'put', 'wear', 'layer', 'wow', 'yellow', 'dress', 'special', 'garment', 'wow', 'kid', 'look', 'stylish', 'cute', 'wow', 'garment', 'follow', 'latest', 'fashion', 'trend', 'must', 'one', 'wow', 'yellow', 'dress', 'mini', 'short', 'pattern', 'occasion', 'casual', 'dress', 'sleeveless', 'fabric', 'neck', 'round', 'neck']",wow yellow dress summer frock front open put wear layer wow yellow dress special garment wow kid look stylish cute wow garment follow latest fashion trend must one wow yellow dress mini short pattern occasion casual dress sleeveless fabric neck round neck,42,255
631,e40e9b4ae48e452dc407d299b467d0c3,"CHOCOBERRY Baby Girl's Printed White, Dark Blue Top, Capri & Shorts Set",Baby Care,"['white', 'dark', 'blue', 'top', 'capri', 'short', 'premium', 'white', 'dark', 'blue', 'top', 'capri', 'short', 'premium', 'wear', 'white', 'dark', 'blue', 'top', 'capri', 'short', 'pattern', 'night', 'suit', 'half', 'content', 'fabric', 'top', 'capri', 'short', 'neck', 'round', 'neck', 'top', 'capri', 'short']",white dark blue top capri short premium white dark blue top capri short premium wear white dark blue top capri short pattern night suit half content fabric top capri short neck round neck top capri short,36,203
632,96bc1fbb83ad5a2c0441d132fe8bcf97,Lilliput Solid Baby Boy's Blue Cargo Shorts,Baby Care,"['lilliput', 'solid', 'blue', 'cargo', 'short', 'blue', 'lilliput', 'solid', 'blue', 'cargo', 'short', 'capri', 'new', 'collection', 'stylish', 'pocket', 'front', 'pocket', 'fabric', 'straight', 'cut', 'bottom', 'logo', 'button', 'front', 'back', 'waistband', 'pocket', 'panel', 'front', 'back', 'side', 'cool', 'casual', 'summer', 'wear', 'lilliput', 'solid', 'blue', 'cargo', 'short', 'short', 'fabric', 'cargo', 'short', 'pattern', 'solid', 'fabric', 'cold', 'like', 'use', 'non', 'bleach', 'low', 'warm', 'iron', 'style', 'code', 'cargo', 'short']",lilliput solid blue cargo short blue lilliput solid blue cargo short capri new collection stylish pocket front pocket fabric straight cut bottom logo button front back waistband pocket panel front back side cool casual summer wear lilliput solid blue cargo short short fabric cargo short pattern solid fabric cold like use non bleach low warm iron style code cargo short,60,370
633,a51b2c34b3d5a6e5d0591ee6e0b4d335,Jacadi Paris Baby Girl's Gathered Dark Blue Dress,Baby Care,"['dark', 'blue', 'dress', 'dress', 'dark', 'blue', 'dress', 'dress', 'flap', 'neck', 'bow', 'snap', 'back', 'neck', 'dark', 'blue', 'dress', 'flap', 'neck', 'dress', 'knee', 'pattern', 'solid', 'occasion', 'casual', 'dress', 'content', 'fabric']",dark blue dress dress dark blue dress dress flap neck bow snap back neck dark blue dress flap neck dress knee pattern solid occasion casual dress content fabric,28,160
634,32da1bbf4f523bc8a8735701ce4b7726,Wow! Baby Girl's Gathered Pink Dress,Baby Care,"['wow', 'pink', 'dress', 'summer', 'frock', 'soft', 'jersey', 'fabric', 'wear', 'diaper', 'cover', 'layer', 'wow', 'pink', 'dress', 'special', 'garment', 'wow', 'kid', 'look', 'stylish', 'cute', 'wow', 'garment', 'follow', 'latest', 'fashion', 'trend', 'must', 'one', 'wow', 'pink', 'dress', 'mini', 'short', 'pattern', 'geometric', 'print', 'occasion', 'formal', 'dress', 'sleeveless', 'fabric', 'neck', 'round', 'neck']",wow pink dress summer frock soft jersey fabric wear diaper cover layer wow pink dress special garment wow kid look stylish cute wow garment follow latest fashion trend must one wow pink dress mini short pattern geometric print occasion formal dress sleeveless fabric neck round neck,46,282
635,e3ae62ed831fd8b4c20e1742c30d35b5,Wow! Baby Girl's Gathered Red Dress,Baby Care,"['wow', 'red', 'dress', 'summer', 'frock', 'front', 'open', 'put', 'wear', 'layer', 'wow', 'red', 'dress', 'special', 'garment', 'wow', 'kid', 'look', 'stylish', 'cute', 'wow', 'garment', 'follow', 'latest', 'fashion', 'trend', 'must', 'one', 'wow', 'red', 'dress', 'mini', 'short', 'pattern', 'polka', 'print', 'occasion', 'formal', 'dress', 'sleeveless', 'fabric', 'neck', 'round', 'neck']",wow red dress summer frock front open put wear layer wow red dress special garment wow kid look stylish cute wow garment follow latest fashion trend must one wow red dress mini short pattern polka print occasion formal dress sleeveless fabric neck round neck,44,258
636,a378736c1510a13966b42c2d6462f526,Jacadi Paris Baby Girl's Gathered Blue Dress,Baby Care,"['blue', 'dress', 'two', 'pocket', 'dress', 'blue', 'dress', 'wool', 'bow', 'left', 'chest', 'top', 'along', 'trim', 'two', 'patch', 'pocket', 'adorn', 'front', 'shell', 'button', 'back', 'blue', 'dress', 'wool', 'dress', 'knee', 'pattern', 'occasion', 'casual', 'dress', 'content', 'fabric', 'wool']",blue dress two pocket dress blue dress wool bow left chest top along trim two patch pocket adorn front shell button back blue dress wool dress knee pattern occasion casual dress content fabric wool,34,197
637,dc0b5ef48b4c132d0651613a9c1e8e40,FS Mini Klub Printed Baby Boy's Multicolor Basic Shorts,Baby Care,"['mini', 'basic', 'short', 'mini', 'basic', 'short', 'short', 'content', 'fabric', 'basic', 'short', 'pattern', 'occasion', 'casual', 'short', 'style', 'code']",mini basic short mini basic short short content fabric basic short pattern occasion casual short style code,17,107
638,aa68675f50a0551b8dadb954017a50a1,Geol Wooden Wet and Dry Broom,Kitchen Dining,"['wooden', 'wet', 'broom', 'brown', 'wet', 'broom', 'brown', 'brush', 'wooden', 'wood']",wooden wet broom brown wet broom brown brush wooden wood,10,56
639,aeb421e416716d5f037d50e8c3b14cd7,Sunlast 16 inch Laptop Backpack,Computers,"['solar', 'panel', 'back', 'panel', 'air', 'flow', 'strap', 'outer', 'mesh', 'side', 'pocket', 'top', 'shoulder', 'strap', 'charge', 'solar', 'power', 'power', 'option', 'long', 'life', 'use', 'yellow', 'new', 'solar', 'panel', 'high', 'built', 'wide', 'built', 'bag', 'rest', 'assured', 'well', 'made', 'nylon', 'long', 'lasting', 'come', 'solar', 'panel', 'charge', 'phone', 'solar', 'panel', 'great', 'field', 'similar', 'solar', 'panel', 'output', 'pin', 'phone', 'great', 'solar', 'charger', 'bag', 'bag', 'solar', 'charger', 'smart', 'phone', 'time', 'mah', 'charge', 'phone', 'way', 'cost', 'environment', 'along', 'nylon', 'rugged', 'outdoor', 'use', 'thus', 'wear', 'bag', 'keep', 'safe', 'wet', 'damp', 'condition', 'perfect', 'top', 'lightweight', 'bag', 'come', 'strap', 'weight', 'shoulder', 'without', 'back', 'shoulder', 'strap', 'snug', 'fit', 'made', 'suit', 'style', 'used', 'goer', 'goer', 'offer', 'enough', 'space', 'along', 'compartment', 'big', 'enough', 'hold', 'one', 'front', 'pocket', 'use', 'store', 'charger', 'pen', 'drive', 'pen', 'two', 'mesh', 'side', 'pocket', 'keep', 'item', 'quick', 'access', 'enough', 'store', 'one', 'well', 'style', 'yellow', 'name', 'yellow', 'solar', 'charger', 'nylon', 'style', 'code', 'yellow', 'code', 'yellow', 'yellow', 'exterior', 'weight', 'exterior', 'height', 'solar', 'panel', 'strap', 'compartment', 'waterproof', 'cover', 'shoulder', 'strap', 'compartment']",solar panel back panel air flow strap outer mesh side pocket top shoulder strap charge solar power power option long life use yellow new solar panel high built wide built bag rest assured well made nylon long lasting come solar panel charge phone solar panel great field similar solar panel output pin phone great solar charger bag bag solar charger smart phone time mah charge phone way cost environment along nylon rugged outdoor use thus wear bag keep safe wet damp condition perfect top lightweight bag come strap weight shoulder without back shoulder strap snug fit made suit style used goer goer offer enough space along compartment big enough hold one front pocket use store charger pen drive pen two mesh side pocket keep item quick access enough store one well style yellow name yellow solar charger nylon style code yellow code yellow yellow exterior weight exterior height solar panel strap compartment waterproof cover shoulder strap compartment,157,957
640,6d460d2e12ff7c84cb6b9af783d465ae,NammaBaby Baby Girl's Animal Print Top & Pyjama Set,Baby Care,"['animal', 'print', 'top', 'pyjama', 'pattern', 'animal', 'print', 'night', 'suit', 'content', 'fabric', 'top', 'pyjama', 'top', 'bottom']",animal print top pyjama pattern animal print night suit content fabric top pyjama top bottom,15,92
641,eaed0897074ee52230ff6c6d73c18dd4,Thakkar Baby Girl's Printed Top & Pyjama Set,Baby Care,"['top', 'pyjama', 'pattern', 'night', 'suit', 'content', 'fabric', 'top', 'pyjama', 'neck', 'round', 'neck', 'pyjama', 'button', 'front']",top pyjama pattern night suit content fabric top pyjama neck round neck pyjama button front,15,91
642,4d638f7a608a76db27cd7bab13582a93,next steps Baby Girl's Striped Top & Pyjama Set,Baby Care,"['next', 'step', 'top', 'pyjama', 'pattern', 'night', 'suit', 'content', 'fabric', 'top', 'pyjama', 'neck', 'round', 'neck', 'top', 'pyjama']",next step top pyjama pattern night suit content fabric top pyjama neck round neck top pyjama,16,92
643,86a39f77de21aa9654e8ea03335244fc,Intel 3.2 GHz LGA 1150 3250 Processor,Computers,"['processor', 'black', 'dual', 'core', 'processor', 'maximum', 'speed', 'maximum', 'turbo', 'speed', 'maximum', 'power', 'thread', 'thread', 'core', 'core', 'year', 'site', 'graphic', 'base', 'graphic', 'bit']",processor black dual core processor maximum speed maximum turbo speed maximum power thread thread core core year site graphic base graphic bit,22,142
644,68b32e026c109c1bae017d024dd8f590,MKB Baby Girl's Empire Waist Dress,Baby Care,"['waist', 'dress', 'yellow', 'flower', 'print', 'waist', 'dress', 'yellow', 'flower', 'made', 'perfect', 'wear', 'dress', 'angel', 'waist', 'dress', 'dress', 'knee', 'pattern', 'occasion', 'casual', 'dress', 'sleeveless', 'content', 'fabric', 'waist', 'fabric', 'hand', 'bleach']",waist dress yellow flower print waist dress yellow flower made perfect wear dress angel waist dress dress knee pattern occasion casual dress sleeveless content fabric waist fabric hand bleach,29,191
645,31376e77d4621c06a45440d42b9fe2ac,NeedyBee Baby Girl's Layered Dress,Baby Care,"['dress', 'dress', 'mini', 'short', 'pattern', 'occasion', 'casual', 'dress', 'sleeveless', 'content', 'fabric', 'net', 'neck', 'round', 'neck', 'fabric']",dress dress mini short pattern occasion casual dress sleeveless content fabric net neck round neck fabric,16,105
646,f79ad10ae634dcfdab6625790d5c5d54,Seals Baby Girl's A-line Dress,Baby Care,"['seal', 'line', 'dress', 'line', 'seal', 'line', 'dress', 'wear', 'dress', 'seal', 'line', 'dress', 'dress', 'knee', 'pattern', 'polka', 'print', 'occasion', 'dress', 'sleeveless', 'content', 'belt', 'included', 'fabric', 'synthetic', 'line', 'neck', 'neck', 'fabric', 'similar', 'use']",seal line dress line seal line dress wear dress seal line dress dress knee pattern polka print occasion dress sleeveless content belt included fabric synthetic line neck neck fabric similar use,31,193
647,3dfd14b667357e26ff6d66761cdc203f,Chokree Baby Girl's A-line Dress,Baby Care,"['line', 'dress', 'green', 'line', 'line', 'dress', 'knee', 'occasion', 'dress', 'fabric', 'synthetic', 'line']",line dress green line line dress knee occasion dress fabric synthetic line,12,74
648,9656b0a52d364da5eed38a4bb2d9f6e5,Esteem Baby Boy's Drawer,Baby Care,"['drawer', 'pattern', 'drawer', 'fabric', 'content', 'fabric', 'hand', 'bleach', 'cold', 'wring', 'iron', 'elastic', 'drawer']",drawer pattern drawer fabric content fabric hand bleach cold wring iron elastic drawer,13,86
649,7cf36a3f1f2bd785954cc876a941da40,KLOCX Analog Wall Clock,Home Decor Festive Needs,"['analog', 'wall', 'clock', 'black', 'round', 'height', 'analog', 'wall', 'clock', 'black', 'glass', 'height', 'dial', 'shape', 'round']",analog wall clock black round height analog wall clock black glass height dial shape round,15,90
650,43f4a023dd92830ab5b26886c496f23e,HomeeHub Polyester Multicolor Self Design Eyelet Window Curtain,Home Furnishing,"['self', 'eyelet', 'window', 'curtain']",self eyelet window curtain,4,26
651,705b90361aeda1849a728d80625a78a9,Marvel Cotton Bath Towel,Baby Care,"['marvel', 'bath', 'towel']",marvel bath towel,3,17
652,0dc4d2767fe8424a3263ab141884f83d,"Romex Ultimate Urban Analog Watch  - For Boys, Men",Watches,"['urban', 'analog', 'watch', 'men', 'classic', 'satin', 'watch', 'men', 'watch', 'offer', 'priceless', 'look', 'class', 'black', 'strap', 'silicon', 'watch', 'offer', 'true', 'craftsmanship', 'distinct', 'watch', 'designed', 'round', 'silver', 'dial', 'sand', 'blast', 'case', 'wrist', 'leather', 'strap', 'watch', 'offer', 'long', 'life', 'would', 'look', 'sure', 'watch', 'meeting', 'event', 'outing', 'special', 'occasion', 'watch', 'classic', 'satin', 'watch', 'men', 'watch', 'offer', 'priceless', 'look', 'class', 'black', 'strap', 'silicon', 'watch', 'offer', 'true', 'craftsmanship', 'distinct', 'watch', 'designed', 'round', 'silver', 'dial', 'sand', 'blast', 'case', 'wrist', 'leather', 'strap', 'watch', 'offer', 'long', 'life', 'would', 'look', 'sure', 'watch', 'meeting', 'event', 'outing', 'special', 'occasion', 'watch']",urban analog watch men classic satin watch men watch offer priceless look class black strap silicon watch offer true craftsmanship distinct watch designed round silver dial sand blast case wrist leather strap watch offer long life would look sure watch meeting event outing special occasion watch classic satin watch men watch offer priceless look class black strap silicon watch offer true craftsmanship distinct watch designed round silver dial sand blast case wrist leather strap watch offer long life would look sure watch meeting event outing special occasion watch,88,570
653,f89ebd1d0889fbafa7c9453dbb0dfffd,Home Creations Polyester Blue Floral Eyelet Door Curtain,Home Furnishing,"['creation', 'blue', 'floral', 'eyelet', 'door', 'curtain']",creation blue floral eyelet door curtain,6,40
654,e1d8c5b60f9157f8e21c77cf795952f2,"The Intellect Bazaar Cotton Bath Towel, Baby Towel",Baby Care,"['intellect', 'bazaar', 'bath', 'towel', 'towel']",intellect bazaar bath towel towel,5,33
655,f79c9db3abd7faca714c92aeba9b6728,Wood Beauty Wood Photo Frame,Baby Care,"['wood', 'wood', 'photo', 'frame', 'wood', 'wood', 'photo', 'frame']",wood wood photo frame wood wood photo frame,8,43
656,260c74b5a09272dec1a8207db3541a0d,BornBabyKids Cotton Bath Towel,Baby Care,"['bath', 'towel']",bath towel,2,10
657,51b6809d527ea36798bddc2bb8557bc2,Munchkin Mighty Grip Trainer Cup,Baby Care,"['grip', 'trainer', 'cup', 'grip', 'trainer', 'cup']",grip trainer cup grip trainer cup,6,33
658,5ae4626271e8eefe5eb2aaf42c00724f,Creative Width Decor Medium Vinyl Sticker Sticker,Home Decor Festive Needs,"['decor', 'medium', 'vinyl', 'sticker', 'sticker', 'decor', 'medium', 'vinyl', 'sticker', 'sticker']",decor medium vinyl sticker sticker decor medium vinyl sticker sticker,10,69
659,90453db0386931707b256dfa1e32c404,Handloomhub Polyester Pink Self Design Eyelet Door Curtain,Home Furnishing,"['pink', 'self', 'eyelet', 'door', 'curtain']",pink self eyelet door curtain,5,29
660,bd2a71a635bf307de0056b74205918b7,"Fabutex Polyester Black, White Abstract Eyelet Window & Door Curtain",Home Furnishing,"['black', 'white', 'abstract', 'eyelet', 'window', 'door', 'curtain', 'height', 'high', 'curtain', 'add', 'rich', 'feel', 'fill', 'warmth', 'love', 'high', 'curtain', 'add', 'rich', 'feel', 'fill', 'warmth', 'love']",black white abstract eyelet window door curtain height high curtain add rich feel fill warmth love high curtain add rich feel fill warmth love,24,142
661,8c90f3ca64ea1a8ce104c3c3f5fc173f,Divine Gifts & Artificial Jewellery Shanker Blue Showpiece  -  7.5 cm,Home Decor Festive Needs,"['shanker', 'blue', 'shanker', 'blue']",shanker blue shanker blue,4,25
662,70d571a25d37e16d5d5f4e94faccf454,"Hargunz Polyester Brown, White Motif Eyelet Long Door Curtain",Home Furnishing,"['brown', 'white', 'eyelet', 'long', 'door', 'curtain', 'height', 'eyelet', 'style', 'metal', 'ring', 'anti', 'anti', 'fabric', 'sober', 'well', 'pattern', 'eyelet', 'style', 'metal', 'ring', 'anti', 'anti', 'fabric', 'sober', 'well', 'pattern']",brown white eyelet long door curtain height eyelet style metal ring anti anti fabric sober well pattern eyelet style metal ring anti anti fabric sober well pattern,27,163
663,dd9a5979c32bbdd836984529af862303,Galaxy Decorations Polyester Royalblue Plain Eyelet Door Curtain,Home Furnishing,"['plain', 'eyelet', 'door', 'curtain']",plain eyelet door curtain,4,25
664,c9c4720bca91b8ce27d8190a7c4c139c,Blue Bell Popfun Sipper,Baby Care,"['blue', 'bell', 'sipper', 'blue', 'bell', 'sipper']",blue bell sipper blue bell sipper,6,33
665,d6a50203fad654981605a70a7bde52b7,Welhouse Cotton Hand & Face Towel Set,Baby Care,"['hand', 'face', 'towel']",hand face towel,3,15
666,f9a8320c182841024f47ebcba284085a,Portia Polka Print Trendy Cap,Baby Care,"['portia', 'polka', 'print', 'cap', 'portia', 'polka', 'print', 'cap', 'india', 'shop', 'apparel', 'huge', 'collection']",portia polka print cap portia polka print cap india shop apparel huge collection,13,80
667,5eec66ec172ce096cd4e5c947686b56a,RTD Baby Girl's Kurta and Pyjama Set,Baby Care,"['pyjama', 'yellow', 'pyjama', 'india', 'shop', 'apparel', 'huge', 'collection']",pyjama yellow pyjama india shop apparel huge collection,8,55
668,3f025b9dc8065fe5a155573e5b21a70d,Ornate 7 W LED Bulb,Kitchen Dining,"['led', 'bulb', 'led', 'bulb']",led bulb led bulb,4,17
669,d0fee79693c7dc3132d30491323b6407,Shrikant Traders Cotton Bath Towel,Baby Care,"['trader', 'bath', 'towel']",trader bath towel,3,17
670,d06bb04b096c77dc3302eaf2db336f96,MH MDF Photo Frame,Baby Care,"['photo', 'frame', 'photo', 'frame']",photo frame photo frame,4,23
671,0ca8e323551dd7107ef57ef7c3e77aee,NIKsales 7 W LED Bulb,Kitchen Dining,"['led', 'bulb', 'led', 'bulb']",led bulb led bulb,4,17
672,6eabdbbbffdfae86c3c5177ba0f96ea7,Indha Craft Cloth Photo Frame,Baby Care,"['craft', 'cloth', 'photo', 'frame', 'photo', 'photo', 'outer', 'shell', 'frame', 'made', 'bland', 'fabric', 'hard', 'board', 'fabric', 'inner', 'photo', 'frame', 'outer', 'shell', 'frame', 'made', 'bland', 'fabric', 'hard', 'board', 'fabric', 'inner', 'photo', 'frame']",craft cloth photo frame photo photo outer shell frame made bland fabric hard board fabric inner photo frame outer shell frame made bland fabric hard board fabric inner photo frame,30,179
673,c997312abfa36281d41366cb4a3b908e,VRCT 5 W LED Bulb,Kitchen Dining,"['led', 'bulb', 'led', 'bulb']",led bulb led bulb,4,17
674,2bf0ca6d25501c067cd12a2a4939443f,Home Fashion Gallery Polyester Black Plain Eyelet Door Curtain,Home Furnishing,"['fashion', 'black', 'plain', 'eyelet', 'door', 'curtain']",fashion black plain eyelet door curtain,6,39
675,7f6678a6217c831b716feca796f689fd,BabyBucket Cotton Bath Towel,Baby Care,"['bath', 'towel']",bath towel,2,10
676,ce9cb60201f1cdc33e4b58d3583c7a5c,Handloomhub Polyester Baby Pink Self Design Eyelet Long Door Curtain,Home Furnishing,"['pink', 'self', 'eyelet', 'long', 'door', 'curtain']",pink self eyelet long door curtain,6,34
677,5518124b75d6c6dfee4c2e4c0cfa716a,"Simoco 7 W, 9 W, 12 W LED Bulb",Kitchen Dining,"['led', 'bulb', 'led', 'bulb']",led bulb led bulb,4,17
678,22ac36ba254a68d7dd6173f099771147,Neyth Cotton Set of Towels,Baby Care,['towel'],towel,1,5
679,6c441a6ca8eb4e5ca882c9c0df03ff0c,AsiaCraft Goddess of Wealth Laxmi Brass Statue Showpiece  -  7.62 cm,Home Decor Festive Needs,"['goddess', 'wealth', 'brass', 'goddess', 'wealth', 'brass']",goddess wealth brass goddess wealth brass,6,41
680,025a85a3d1cddc6307f7dc075d8d2132,Soy Impulse LED Bulb,Kitchen Dining,"['soy', 'led', 'bulb', 'soy', 'led', 'bulb']",soy led bulb soy led bulb,6,25
681,fd10586bf7f01bc57e0c5364d4b2c3f7,Cocovey Metal Photo Frame,Baby Care,"['metal', 'photo', 'frame', 'photo', 'photo', 'add', 'stylish', 'look', 'photo', 'frame', 'photo', 'frame', 'made', 'brass', 'tribal', 'style', 'indian', 'stylish', 'time', 'interior', 'effort', 'help', 'wide', 'handicraft', 'item', 'find', 'way', 'hand', 'craftsman', 'precious', 'place', 'add', 'stylish', 'look', 'photo', 'frame', 'photo', 'frame', 'made', 'brass', 'tribal', 'style', 'indian', 'stylish', 'time', 'interior', 'effort', 'help', 'wide', 'handicraft', 'item', 'find', 'way', 'hand', 'craftsman', 'precious', 'place']",metal photo frame photo photo add stylish look photo frame photo frame made brass tribal style indian stylish time interior effort help wide handicraft item find way hand craftsman precious place add stylish look photo frame photo frame made brass tribal style indian stylish time interior effort help wide handicraft item find way hand craftsman precious place,57,361
682,91795f4b0e4aac27314477a91b63bfb7,VLCC Natural Sciences Oil Free Sunscreen Gel SPF 15 (Pack of 2) - SPF 15,Beauty and Personal Care,"['oil', 'gel']",oil gel,2,7
683,ead122f4b1da293eb2d719baf104dfc9,Lotus Safe Sun UV Screen MatteGel - SPF 50 PA+++,Beauty and Personal Care,"['safe', 'sun', 'screen']",safe sun screen,3,15
684,8396537a124f502d11ab99972c816129,Oshea Herbals UVSHIELD - Sunscreen Gel - SPF 20 PA+,Beauty and Personal Care,['gel'],gel,1,3
686,911a6efe69bde398fbbddcb0b4bb466f,Keya Seth Umbrella Protex Heat Proof Sunscreen Solution - SPF 75 PA+++,Beauty and Personal Care,"['heat', 'proof', 'solution']",heat proof solution,3,19
688,bc2aaae47829fd5825f6cc2ec51c2c5f,Whiteherbs Ultra Protection Sunscreen Lotion - SPF 30 PA+,Beauty and Personal Care,"['ultra', 'protection', 'lotion']",ultra protection lotion,3,23
689,55195de3873fffaa9e37b041533d7305,Philips 9.5 W LED B22 3000K A55 IND Bulb,Kitchen Dining,"['philip', 'led', 'ind', 'bulb', 'philip', 'led', 'ind', 'bulb']",philip led ind bulb philip led ind bulb,8,39
690,cdc33ed715261b08e315a2a19427bc23,Oriflame Sweden Sun Zone UV Protector Face and Exposed Areas High - SPF 50 PA++,Beauty and Personal Care,"['sun', 'zone', 'protector', 'face', 'area', 'high']",sun zone protector face area high,6,33
691,c65fa0b38ab99792630468bd7dd26416,Aveeno Protect + Hydrate Broad Spectrum Spf 70 Sunscreen Lotion - SPF 70 PA+,Beauty and Personal Care,"['protect', 'broad', 'lotion']",protect broad lotion,3,20
692,142994b421c052a6193052c6c8c3d076,La Roche-Posay Anthelios XL Fluid Dry Touch Gel-Cream - SPF 50 PA+,Beauty and Personal Care,"['fluid', 'touch', 'gel', 'cream']",fluid touch gel cream,4,21
693,c6adf41cd378b1f6a7ac62675b060411,Wallmantra Christ The Redeemer Framed Print Canvas Painting,Home Decor Festive Needs,"['print', 'painting', 'jewel', 'scheme', 'interior', 'photo', 'paper', 'perfection', 'frame', 'keen', 'pride', 'created', 'mind', 'trend', 'order', 'sit', 'back', 'relax', 'complement', 'interior', 'decor', 'one', 'print', 'contact', 'jewel', 'scheme', 'interior', 'photo', 'paper', 'perfection', 'frame', 'keen', 'pride', 'created', 'mind', 'trend', 'order', 'sit', 'back', 'relax', 'complement', 'interior', 'decor', 'one', 'print', 'contact']",print painting jewel scheme interior photo paper perfection frame keen pride created mind trend order sit back relax complement interior decor one print contact jewel scheme interior photo paper perfection frame keen pride created mind trend order sit back relax complement interior decor one print contact,46,306
694,0ae859a69c7608d8197c3ba8c37bc6ec,Tallenge Christmas Collection - Echoes Of Winter - Gallery Wrap Canvas Painting,Home Decor Festive Needs,"['christmas', 'collection', 'winter', 'wrap', 'painting', 'time', 'select', 'friend', 'something', 'store', 'christmas', 'art', 'collection', 'make', 'season', 'spreading', 'holiday', 'cheer', 'christmas', 'abstract', 'art', 'fresh', 'collection', 'say', 'art', 'lasting', 'impression', 'photo', 'high', 'gloss', 'finish', 'high', 'resolution', 'format', 'printer', 'museum', 'print', 'come', 'hook', 'perfect', 'desk', 'top', 'store', 'art', 'photograph', 'artist', 'across', 'world', 'art', 'print', 'give', 'artist', 'work', 'get', 'every', 'make', 'love', 'art', 'time', 'select', 'friend', 'something', 'store', 'christmas', 'art', 'collection', 'make', 'season', 'spreading', 'holiday', 'cheer', 'christmas', 'abstract', 'art', 'fresh', 'collection', 'say', 'art', 'lasting', 'impression', 'photo', 'high', 'gloss', 'finish', 'high', 'resolution', 'format', 'printer', 'museum', 'print', 'come', 'hook', 'perfect', 'desk', 'top', 'store', 'art', 'photograph', 'artist', 'across', 'world', 'art', 'print', 'give', 'artist', 'work', 'get', 'every', 'make', 'love', 'art']",christmas collection winter wrap painting time select friend something store christmas art collection make season spreading holiday cheer christmas abstract art fresh collection say art lasting impression photo high gloss finish high resolution format printer museum print come hook perfect desk top store art photograph artist across world art print give artist work get every make love art time select friend something store christmas art collection make season spreading holiday cheer christmas abstract art fresh collection say art lasting impression photo high gloss finish high resolution format printer museum print come hook perfect desk top store art photograph artist across world art print give artist work get every make love art,111,741
695,3bf09b28e3bf526c2dfebfe591921103,Wallmantra Golden Buddha On Red Background Framed Print Canvas Painting,Home Decor Festive Needs,"['golden', 'buddha', 'red', 'background', 'print', 'painting', 'golden', 'buddha', 'red', 'background', 'print', 'painting']",golden buddha red background print painting golden buddha red background print painting,12,87
696,82fbc93cd45ab747e7e606f2c52c7335,Tallenge Christmas Collection - Nativity Art - Gallery Wrap Canvas Painting,Home Decor Festive Needs,"['christmas', 'collection', 'art', 'wrap', 'painting', 'time', 'select', 'friend', 'something', 'store', 'christmas', 'art', 'collection', 'make', 'season', 'spreading', 'holiday', 'cheer', 'christmas', 'abstract', 'art', 'fresh', 'collection', 'say', 'art', 'lasting', 'impression', 'photo', 'high', 'gloss', 'finish', 'high', 'resolution', 'format', 'printer', 'museum', 'print', 'come', 'hook', 'perfect', 'desk', 'top', 'store', 'art', 'photograph', 'artist', 'across', 'world', 'art', 'print', 'give', 'artist', 'work', 'get', 'every', 'make', 'love', 'art', 'time', 'select', 'friend', 'something', 'store', 'christmas', 'art', 'collection', 'make', 'season', 'spreading', 'holiday', 'cheer', 'christmas', 'abstract', 'art', 'fresh', 'collection', 'say', 'art', 'lasting', 'impression', 'photo', 'high', 'gloss', 'finish', 'high', 'resolution', 'format', 'printer', 'museum', 'print', 'come', 'hook', 'perfect', 'desk', 'top', 'store', 'art', 'photograph', 'artist', 'across', 'world', 'art', 'print', 'give', 'artist', 'work', 'get', 'every', 'make', 'love', 'art']",christmas collection art wrap painting time select friend something store christmas art collection make season spreading holiday cheer christmas abstract art fresh collection say art lasting impression photo high gloss finish high resolution format printer museum print come hook perfect desk top store art photograph artist across world art print give artist work get every make love art time select friend something store christmas art collection make season spreading holiday cheer christmas abstract art fresh collection say art lasting impression photo high gloss finish high resolution format printer museum print come hook perfect desk top store art photograph artist across world art print give artist work get every make love art,111,738
697,07912328f580cf080d721e6466287896,Wallmantra Abstract Colors Modern Art Wall Hanging Canvas Painting,Home Decor Festive Needs,"['abstract', 'modern', 'art', 'wall', 'painting', 'abstract', 'modern', 'art', 'wall', 'painting']",abstract modern art wall painting abstract modern art wall painting,10,67
698,10b6738d7058738a9a7d107bbb2833f4,HouseAttire Abstract Cushions Cover,Home Furnishing,"['abstract', 'cushion', 'cover']",abstract cushion cover,3,22
699,59247d4024d85bfaf9e48368cba6d870,Moonleaf Geometric Cushions Cover,Home Furnishing,"['geometric', 'cushion', 'cover']",geometric cushion cover,3,23
700,7d99ac27ad194bc62000c46779c42732,Vgstore Rectangular Pack of 6 Table Placemat,Home Furnishing,"['rectangular', 'dark', 'blue', 'shape', 'rectangular', 'code', 'style', 'code', 'dark', 'blue', 'content']",rectangular dark blue shape rectangular code style code dark blue content,11,73
